,EW,UCB1,PSR,UCBPSR
217,-0.0084854166666668,-0.01074354116933307,-0.013431798000022255,-0.01074354116933307
218,0.005747916666666741,-0.0015260570724457967,0.0007460500167324469,-0.0015260570724457967
219,-0.004320833333333329,0.003346254715979491,-0.0020654829439386013,0.005971201496621559
220,0.0035520833333333446,-0.000878385430903128,0.001312758355602739,-0.0011781008455804542
221,0.006816666666666915,-0.005518226123249814,0.012993490544338293,-0.005518226123249814
222,0.012195833333333406,-0.0024510889286644133,0.013083260369270766,0.010866692674239342
223,0.0013520833333331428,0.008173594423344088,-0.007279617549808215,0.00244301865312746
224,-0.0019729166666667686,-0.005684470795689123,0.00019859878565808842,0.0014710754743476606
225,-0.004339583333333508,-0.002927158362658,-0.008364370771958951,-0.002927158362658
226,-0.007024999999999615,-0.0011078514085571811,-0.010311765083953928,-0.0011078514085571811
227,-0.0037479166666666286,-0.010011874830426759,-0.0018392234091237913,-0.010011874830426759
228,0.0010208333333336927,-0.008272279668163796,-0.003649828230295915,-0.008272279668163796
229,-0.0006416666666667625,-0.0013344060292861393,0.004814812317735839,-0.0013344060292861393
230,0.004572916666667037,-0.018361249310127503,0.005195671157891324,0.006962887022961439
231,-0.00392916666666665,-0.0006130807623853096,-0.0023450757306129333,-0.0006130807623853096
232,-0.01691041666666715,-0.009624805746887066,-0.017347438091939504,-0.009624805746887066
233,-0.0026437499999999448,-0.003475775475233256,-0.0047775083788209605,-0.004948317943670344
234,-3.3333333333440684e-05,0.007131351990411261,0.002275773023364014,0.007131351990411261
235,-0.002706250000000021,-0.0016075466977307773,0.006696936184358737,-0.0016075466977307773
236,0.006508333333333338,-0.011089206121963957,0.007981115136225236,-0.011089206121963957
237,-0.001479166666666587,0.0007151331968215935,-0.0007998808897695664,0.0007151331968215935
238,0.002154166666666457,0.0032936683967612623,-0.008321280518933216,0.0032936683967612623
239,-0.0017333333333332535,-0.004938637803527435,-0.007596632037039308,-0.004938637803527435
240,-0.010062499999999974,0.0016163554150285808,0.0016163554150285808,0.0016163554150285808
241,-0.0065750000000001085,0.004761305292276141,-0.007922275727187289,0.004761305292276141
242,0.001931250000000162,0.005934487372758035,-0.00043384185721340174,0.005934487372758035
243,0.00014999999999987246,0.0006409207610611478,0.0012186267625544644,0.0006409207610611478
244,0.007233333333333203,0.00896925953826333,0.0053573306080638705,0.00896925953826333
245,0.01138958333333373,0.013852461565377006,0.010113585637359535,0.013852461565377006
246,0.011387499999999884,-0.0004591960686741725,0.006246099795226279,-0.0004591960686741725
247,-0.0016520833333329987,-0.007540358293004035,0.0006255797746086422,-0.007540358293004035
248,0.006702083333333331,-0.0050346150758274755,0.00872300897820888,-0.0050346150758274755
249,0.014608333333333778,0.011795403640177504,0.014209842101766235,0.011795403640177504
250,0.003091666666666937,0.0020620472032601977,0.0020620472032601977,0.0020620472032601977
251,0.0032916666666664707,0.003712220089664653,0.003712220089664653,0.003712220089664653
252,-0.006181249999999583,-0.0054820958819468135,-0.0054820958819468135,-0.0054820958819468135
253,-0.0037729166666666814,-0.004951755155409798,-0.004951755155409798,-0.004951755155409798
254,0.006614583333333757,0.0013970759263242094,0.005548432847490403,0.005548432847490403
255,0.0007645833333331797,0.0069836753374683536,-0.001981168808854794,0.0069836753374683536
256,-0.0016958333333331188,-0.0028599393485202462,-0.0030092289377772197,-0.0028599393485202462
257,0.0038083333333334135,0.00688499148052335,0.001517421569414923,0.00688499148052335
258,0.005606249999999813,-0.00493168831661106,0.008408422236377389,-0.00493168831661106
259,-0.005816666666666692,-0.011425748346148734,0.002855302339678678,-0.011425748346148734
260,0.004762500000000003,0.006024536528516977,-0.003865763522998611,0.006024536528516977
261,-0.0038062499999999,-0.0004064979258524559,0.0036985428263638376,-0.0004064979258524559
262,0.0028604166666670316,0.009015234285244755,0.019661574372308532,0.009015234285244755
263,0.002458333333333451,0.010645693407031587,0.010856136788672144,0.010645693407031587
264,0.008195833333333402,0.0010650084590786424,0.007350369538978052,0.0010650084590786424
265,0.007829166666666776,0.0009856616693268982,0.01197975999154166,0.0009856616693268982
266,-0.0009062499999999973,0.009279958629753171,0.0029108565247168983,0.009279958629753171
267,0.0032166666666664234,-0.006052647243123266,0.010135628646756878,-0.0017182269358171354
268,-0.006258333333332922,-0.0034534819797072958,-0.006264566122404336,-0.004038311858986621
269,-0.0048874999999998225,0.0014221398860365664,-0.001270246845815004,0.0014221398860365664
270,-0.004374999999999685,0.007460629158341003,-0.018285903617940136,0.007460629158341003
271,-0.007437499999999875,0.008066838826866984,-0.01227967239031802,0.008066838826866984
272,0.0007208333333332817,-0.007613300768917641,0.009239016986894555,-0.007613300768917641
273,0.00037708333333319466,0.0016696928264186006,-0.003352186311647465,0.0016696928264186006
274,0.0010895833333335325,0.004997216455273623,-0.009208727644759218,0.004997216455273623
275,-0.0011458333333335124,0.004890455177426478,-0.020313187194223925,0.004890455177426478
276,-0.004989583333332992,0.006223518069053302,0.0012588303886855723,0.006223518069053302
277,-0.0042083333333334805,-0.001421753834667916,-0.006748880370633814,-0.001421753834667916
278,-0.0008145833333332853,-0.003255871508369923,-0.012608479674667383,-0.003255871508369923
279,0.0038437499999997016,-0.0011019996249350683,0.00302491063620125,0.0040674763849870565
280,-0.0018083333333333007,0.00032830638515957133,-0.007738654875565354,0.00032830638515957133
281,0.007735416666666772,0.01596256533882645,-0.02261320006287315,0.01596256533882645
282,0.0016958333333334519,0.007733754163941509,0.001411161107707004,0.007733754163941509
283,-0.0038166666666666904,0.0023965772526248763,0.004296917793258359,0.0023965772526248763
284,-0.0020375000000000254,0.007892730495293598,0.0009201638950959712,0.007892730495293598
285,-0.0038874999999998217,0.006830806150203372,-0.011814999802782888,0.006830806150203372
286,0.007549999999999724,0.00495841647744677,0.01076247806566144,0.00495841647744677
287,-0.0013458333333332684,0.008420944008887377,-0.00681596975191745,0.008420944008887377
288,0.000639583333333027,-0.01041316202548126,0.013209907132438303,-0.01041316202548126
289,0.0006666666666670373,0.0015938102720212122,-0.0066166255995483425,0.0015938102720212122
290,0.0016041666666666288,0.004141370866261873,-0.0002293422574056736,0.004141370866261873
291,0.00201041666666657,0.001708844022118905,-3.0757724935659425e-05,0.001708844022118905
292,-0.003458333333333563,-0.0037226565077710383,-0.005421652106065267,-0.0037226565077710383
293,-0.012966666666666682,-0.003100588614705302,-0.0011730105878768882,-0.003100588614705302
294,-0.009712500000000013,-0.007333781445243437,-0.00440742663151128,-0.007333781445243437
295,-0.006758333333333311,-0.005009083019970717,-0.0011245774447182777,-0.0011245774447182777
296,-0.005570833333333192,-0.007203306002479093,-0.007203306002479093,-0.007203306002479093
297,0.00730625000000007,0.012733780872572265,0.007286335334759642,0.012733780872572265
298,-0.0046958333333334545,0.007937568858893407,-0.008248908308200464,0.007937568858893407
299,0.0005083333333331108,-0.001447058216568431,0.004268241242791682,-0.001447058216568431
300,0.0044520833333332455,0.002529073256670955,0.002529073256670955,0.002529073256670955
301,0.0068749999999999645,-0.00362795647265568,-0.00362795647265568,-0.00362795647265568
302,0.010291666666666588,0.007425090572398707,0.007425090572398707,0.007425090572398707
303,-0.0007333333333333636,0.007531612096469242,-0.017415157020197913,0.007531612096469242
304,0.004381250000000225,0.009398737587295036,0.006226400794273612,0.009398737587295036
305,0.006391666666666795,-0.0016799491648715748,-0.0016799491648715748,-0.0016799491648715748
306,-0.0009312500000001611,0.007125723621069557,-0.0068894427578333195,0.007125723621069557
307,-0.005364583333333339,0.006295537304140009,-0.0021407628352501096,0.006295537304140009
308,0.0027770833333338185,0.004233561254436635,-0.008699311729955195,0.004233561254436635
309,-0.0032354166666661577,0.008889212285894343,-0.007443360160634183,0.008889212285894343
310,-0.0031729166666664144,0.004656801016087897,-0.006378030247979227,0.004656801016087897
311,0.002127083333333113,-0.001113245566340515,0.008997237806933844,-0.001113245566340515
312,0.008354166666666663,0.0028599788768373102,0.0028599788768373102,0.0028599788768373102
313,0.00974374999999994,0.003933906086594607,0.003933906086594607,0.003933906086594607
314,0.0017437499999999329,0.005495497785622749,0.005495497785622749,0.005495497785622749
315,0.01249166666666679,0.010853426478849126,0.010853426478849126,0.010853426478849126
316,-0.0005583333333335494,0.004103835020303093,0.006714045013128889,0.004103835020303093
317,-0.004914583333333389,-0.0026975292418986996,-0.006728398403607061,-0.0026975292418986996
318,-0.0005916666666671011,-0.008178279397954569,-0.008178279397954569,-0.008178279397954569
319,0.003575000000000106,0.0009860428695493972,0.0069105432848715065,0.0009860428695493972
320,-0.010270833333332896,-0.0021066747151792242,-0.012876717292882423,-0.0021066747151792242
321,-0.005152083333332946,-0.0035172668716620947,-0.0070526183012502575,-0.0035172668716620947
322,-0.003106249999999755,-0.006690174262024007,0.0035975448500555895,-0.006690174262024007
323,-0.010343750000000096,-0.001879040504423779,-0.001879040504423779,-0.001879040504423779
324,-0.0008562499999995588,-0.0012835434543720936,0.004950474749344069,-0.0012835434543720936
325,-0.00785625000000012,0.008692738046069737,-0.012760928802052152,0.008692738046069737
326,-0.005712500000000009,0.0004094509966316995,0.0004094509966316995,0.0004094509966316995
327,0.0057833333333332515,-0.00039857745122051647,0.006409081891872281,-0.00039857745122051647
328,-0.007997916666666272,-0.0009644385577873837,-0.008114993936575221,-0.0009644385577873837
329,-0.010697916666666418,-0.0003485670509315586,-0.0030224570659126426,-0.0003485670509315586
330,-0.006893750000000143,-0.005177117320577906,-0.015587571213947271,-0.005177117320577906
331,0.011012500000000314,-0.002576103549871922,0.016649548565219163,-0.002576103549871922
332,-0.010700000000000376,0.0055596749869042394,-0.016291354280356996,0.0055596749869042394
333,0.0025895833333331453,-0.009511369268148107,-0.009511369268148107,-0.009511369268148107
334,0.006839583333333676,-0.008123287939142743,-0.008123287939142743,-0.008123287939142743
335,-0.0007708333333334982,-0.002228122159908086,-0.002228122159908086,-0.002228122159908086
336,0.0017604166666669308,2.2260916111793705e-05,2.2260916111793705e-05,2.2260916111793705e-05
337,-0.007624999999999882,-0.0009944467233595766,-0.0009944467233595766,-0.0009944467233595766
338,-0.007139583333333532,-0.016371721370472825,-0.006564817102201248,-0.016371721370472825
